,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
48578,48579,0.54,Ideal,D,VS2,61.1,56,1993,5.29,5.25,3.22
48575,48576,0.56,Ideal,G,VVS1,61.7,57,1993,5.29,5.31,3.27
48574,48575,0.53,Ideal,G,VVS2,61.7,54.5,1993,5.2,5.26,3.23
48569,48570,0.63,Ideal,D,SI1,62,56,1992,5.55,5.48,3.42
48568,48569,0.38,Ideal,D,VVS1,61.6,55,1992,4.66,4.69,2.88
48564,48565,0.64,Ideal,I,IF,62,54,1991,5.53,5.56,3.44
48563,48564,0.52,Ideal,D,VS1,60.9,56,1991,5.19,5.22,3.17
48562,48563,0.55,Ideal,G,VS1,60.9,55,1991,5.34,5.37,3.26
48561,48562,0.56,Ideal,D,VS2,61.2,56,1991,5.31,5.38,3.27
48560,48561,0.64,Ideal,D,SI1,62.1,57,1991,5.52,5.49,3.42
48559,48560,0.71,Ideal,E,SI2,62.6,55,1991,5.72,5.68,3.57
48642,48643,0.31,Ideal,I,SI1,62.5,56,537,4.35,4.29,2.7
48556,48557,0.53,Ideal,G,VVS1,62.1,54,1990,5.2,5.23,3.24
48643,48644,0.31,Ideal,I,SI1,62.2,56,537,4.37,4.34,2.71
48647,48648,0.34,Ideal,H,VS2,61.7,57,537,4.46,4.48,2.76
48727,48728,0.52,Ideal,G,VVS2,59.8,57,2012,5.26,5.24,3.14
48726,48727,0.52,Ideal,G,VVS2,61,56,2012,5.24,5.18,3.18
48725,48726,0.52,Ideal,G,VVS2,61.5,56,2012,5.2,5.18,3.19
48724,48725,0.52,Ideal,G,VVS2,62.4,55,2012,5.19,5.17,3.23
48722,48723,0.52,Ideal,G,VVS2,61.8,57,2012,5.19,5.14,3.19
48721,48722,0.52,Ideal,G,VVS2,60.8,57,2012,5.21,5.16,3.15
48717,48718,0.7,Ideal,F,SI2,62.6,53,2011,5.72,5.69,3.57
48714,48715,0.52,Ideal,D,VS1,61,56,2010,5.2,5.23,3.18
48713,48714,0.67,Ideal,G,VS2,62.5,56,2010,5.64,5.56,3.5
48711,48712,0.56,Ideal,E,VS1,61.8,56,2010,5.28,5.33,3.28
48709,48710,0.56,Ideal,E,VS1,61.8,55,2010,5.28,5.33,3.28
48706,48707,0.56,Ideal,E,VS1,61.1,56,2010,5.29,5.34,3.25
48695,48696,0.54,Ideal,G,VVS1,62.2,53.9,2007,5.22,5.25,3.26
48691,48692,0.58,Ideal,H,VVS1,61.6,56,2006,5.35,5.39,3.31
48689,48690,0.72,Ideal,J,VS1,62.7,57,2006,5.71,5.74,3.59
48688,48689,0.71,Ideal,H,SI1,60.8,57,2006,5.77,5.81,3.52
48683,48684,0.53,Ideal,G,VVS1,61.2,55,2005,5.19,5.23,3.19
48682,48683,0.53,Ideal,G,VVS1,61.8,56,2005,5.18,5.2,3.21
48681,48682,0.53,Ideal,G,VVS1,60.8,56,2005,5.22,5.24,3.18
48680,48681,0.51,Ideal,G,VVS1,62.3,55,2005,5.1,5.14,3.19
48678,48679,0.51,Ideal,G,VVS1,62.6,57,2005,5.08,5.14,3.2
48677,48678,0.54,Ideal,D,VS1,62.1,57,2004,5.19,5.22,3.23
48676,48677,0.56,Ideal,G,VVS2,61.4,54,2004,5.33,5.35,3.28
48668,48669,0.61,Ideal,F,VS2,62.4,55,2002,5.42,5.45,3.39
48666,48667,0.71,Ideal,J,SI1,60.7,61,2001,5.72,5.77,3.49
48665,48666,0.75,Ideal,J,VS2,61.5,54,2001,5.87,5.9,3.62
48664,48665,0.53,Ideal,G,VVS1,61.4,57,2001,5.18,5.21,3.19
48663,48664,0.55,Ideal,E,VS1,62,56,2001,5.24,5.27,3.26
48662,48663,0.55,Ideal,E,VS1,61.2,57,2001,5.28,5.3,3.24
48644,48645,0.27,Ideal,E,VS2,60.8,56,537,4.25,4.23,2.58
48728,48729,0.52,Ideal,G,VVS2,62.1,56,2012,5.17,5.14,3.2
48552,48553,0.55,Ideal,D,VS1,61.7,55,1990,5.26,5.25,3.24
48544,48545,0.52,Ideal,I,IF,60.2,56,1988,5.23,5.27,3.16
48480,48481,0.58,Ideal,F,VS1,61.2,57,1979,5.36,5.39,3.29
48479,48480,0.56,Ideal,G,VVS2,61.2,55,1979,5.35,5.37,3.28
48473,48474,0.56,Ideal,E,VS1,61,57,1978,5.32,5.34,3.25
48472,48473,0.59,Ideal,D,VS2,61.4,57,1978,5.39,5.4,3.31
48471,48472,0.52,Ideal,F,VVS2,62.1,54,1978,5.17,5.2,3.22
48461,48462,0.56,Ideal,G,VVS2,61.6,56,1976,5.29,5.32,3.27
48459,48460,0.57,Ideal,G,VVS2,60.5,56,1976,5.36,5.38,3.25
48458,48459,0.51,Ideal,G,VVS2,62.7,55,1976,5.08,5.1,3.19
48452,48453,0.55,Ideal,E,VS1,61.1,55,1975,5.3,5.33,3.25
48451,48452,0.55,Ideal,E,VS1,62.2,55,1975,5.22,5.26,3.26
48449,48450,0.55,Ideal,E,VS1,61.7,55,1975,5.27,5.29,3.26
48444,48445,0.51,Ideal,G,VVS2,61.8,56,1974,5.16,5.1,3.17
48443,48444,0.51,Ideal,G,VVS2,62.6,57,1974,5.12,5.1,3.2
48442,48443,0.51,Ideal,G,VVS2,62.9,57,1974,5.12,5.09,3.21
48441,48442,0.51,Ideal,G,VVS2,61.6,56,1974,5.17,5.12,3.17
48439,48440,0.51,Ideal,G,VVS2,61.3,57,1974,5.15,5.12,3.15
48438,48439,0.51,Ideal,G,VVS2,61.5,57,1974,5.18,5.13,3.17
48437,48438,0.51,Ideal,G,VVS2,61.9,55,1974,5.19,5.15,3.2
48436,48437,0.51,Ideal,G,VVS2,61.1,56,1974,5.19,5.15,3.16
48435,48436,0.51,Ideal,G,VVS2,61.2,55,1974,5.18,5.15,3.16
48433,48434,0.51,Ideal,G,VVS2,60.1,56,1974,5.22,5.19,3.13
48431,48432,0.7,Ideal,J,SI1,62.3,57,1974,5.69,5.71,3.55
48430,48431,0.7,Ideal,J,VS2,61.9,57,1974,5.65,5.69,3.51
48429,48430,0.7,Ideal,H,SI2,63.1,54,1973,5.64,5.68,3.57
48427,48428,0.57,Ideal,G,VS1,61.4,55,1972,5.34,5.38,3.29
48420,48421,0.7,Ideal,J,VS2,61.5,57,1971,5.7,5.74,3.52
48412,48413,0.6,Ideal,F,VS2,61.9,57,1970,5.39,5.43,3.35
48405,48406,0.52,Ideal,G,VVS1,61,57,1969,5.18,5.2,3.17
48399,48400,0.59,Ideal,E,VS2,62.3,55,1968,5.35,5.38,3.34
48481,48482,0.58,Ideal,F,VS1,59.9,59,1979,5.42,5.47,3.26
48549,48550,0.65,Ideal,E,SI1,62.7,54,1989,5.58,5.56,3.49
48484,48485,0.55,Ideal,F,VS1,62,55,1980,5.29,5.26,3.27
48486,48487,0.55,Ideal,F,VS1,61.9,56,1980,5.29,5.25,3.26
48536,48537,0.46,Ideal,G,IF,61.1,56,1987,5,5.02,3.06
48535,48536,0.46,Ideal,G,IF,61.7,56,1987,4.97,5.01,3.08
48534,48535,0.54,Ideal,D,VS1,61.6,54,1987,5.24,5.25,3.23
48532,48533,0.51,Ideal,D,VS2,61.1,56,1986,5.16,5.2,3.17
48527,48528,0.74,Ideal,J,VS1,61.2,56,1985,5.82,5.87,3.58
48526,48527,0.51,Ideal,E,VS2,61.6,55,1985,5.15,5.2,3.19
48525,48526,0.54,Ideal,G,VVS2,61.5,54,1985,5.24,5.26,3.23
48524,48525,0.54,Ideal,G,VVS2,62.1,56,1985,5.19,5.22,3.23
48523,48524,0.54,Ideal,G,VVS2,61.8,56,1985,5.23,5.25,3.24
48522,48523,0.54,Ideal,G,VVS2,61,56,1985,5.25,5.3,3.22
48521,48522,0.54,Ideal,G,VVS2,60.6,56,1985,5.26,5.27,3.19
48520,48521,0.54,Ideal,G,VVS2,61.4,55,1985,5.22,5.3,3.23
48518,48519,0.58,Ideal,E,VS2,61.9,56,1984,5.38,5.35,3.32
48517,48518,0.58,Ideal,E,VS2,61.6,55,1984,5.38,5.33,3.3
48516,48517,0.58,Ideal,E,VS2,61.9,57,1984,5.37,5.33,3.31
48514,48515,0.58,Ideal,G,VS1,62.6,54,1984,5.34,5.3,3.33
48513,48514,0.58,Ideal,E,VS2,61.1,57,1984,5.41,5.39,3.3
48511,48512,0.54,Ideal,H,VVS2,60.9,57,1983,5.26,5.22,3.19
48510,48511,0.58,Ideal,F,VS1,62.1,56,1983,5.32,5.38,3.32
48503,48504,0.57,Ideal,D,VS1,61.8,55,1982,5.31,5.37,3.3
48502,48503,0.54,Ideal,G,VVS1,61.3,56,1982,5.23,5.28,3.22
48501,48502,0.57,Ideal,E,VS1,62.9,57,1982,5.29,5.27,3.32
48497,48498,0.54,Ideal,H,IF,61.5,54,1981,5.27,5.3,3.25
48496,48497,0.56,Ideal,F,VS1,61.7,55.1,1981,5.29,5.33,3.27
48495,48496,0.57,Ideal,D,VS2,61.8,55,1981,5.32,5.34,3.29
48494,48495,0.52,Ideal,F,VS2,61.5,56,1981,5.19,5.21,3.2
48493,48494,0.66,Ideal,D,VS2,61.8,56,1981,5.6,5.57,3.45
48492,48493,0.54,Ideal,G,VVS2,61.9,57,1981,5.22,5.25,3.24
48491,48492,0.55,Ideal,G,VVS2,62,56,1981,5.26,5.28,3.27
48485,48486,0.55,Ideal,F,VS1,61.6,57,1980,5.29,5.23,3.24
49680,49681,0.76,Ideal,G,SI2,62.1,54,2143,5.88,5.84,3.64
48729,48730,0.52,Ideal,G,VVS2,61.9,55,2012,5.16,5.14,3.19
48732,48733,0.52,Ideal,G,VVS2,62.1,57,2012,5.17,5.13,3.2
48981,48982,0.34,Ideal,H,VS2,61.4,57,537,4.48,4.55,2.77
48980,48981,0.34,Ideal,H,VS2,60.5,56,537,4.54,4.58,2.76
48978,48979,0.36,Ideal,D,SI2,62.3,57,537,4.52,4.57,2.83
48975,48976,0.34,Ideal,H,VS2,62.5,54,537,4.49,4.54,2.82
48973,48974,0.34,Ideal,I,VS1,62.6,56,537,4.44,4.47,2.79
48971,48972,0.34,Ideal,I,VS1,62.4,55,537,4.47,4.51,2.8
48970,48971,0.36,Ideal,G,SI1,62.7,55,537,4.54,4.59,2.86
48968,48969,0.34,Ideal,H,VS2,61.5,54,537,4.5,4.54,2.78
48967,48968,0.34,Ideal,H,VS2,62.6,54,537,4.45,4.5,2.8
48966,48967,0.34,Ideal,H,VS2,62.2,56,537,4.48,4.53,2.8
48960,48961,0.36,Ideal,D,SI2,62,56,537,4.56,4.6,2.84
48959,48960,0.61,Ideal,I,VVS1,61.9,56,2048,5.41,5.45,3.36
48949,48950,0.7,Ideal,J,SI2,61.6,57,2047,5.73,5.69,3.52
48948,48949,0.71,Ideal,J,VS2,61.5,59,2047,5.71,5.74,3.52
48946,48947,0.58,Ideal,E,VS1,61.8,57,2046,5.33,5.35,3.3
48945,48946,0.53,Ideal,F,VS1,61.7,55,2046,5.18,5.22,3.21
48938,48939,0.53,Ideal,F,VVS2,62.3,56,2045,5.24,5.2,3.25
48934,48935,0.57,Ideal,D,VS1,61.6,55,2043,5.33,5.39,3.3
48933,48934,0.57,Ideal,D,VS1,61.1,57,2043,5.33,5.37,3.27
48927,48928,0.55,Ideal,G,VVS1,62,55,2042,5.25,5.27,3.26
48917,48918,0.54,Ideal,E,VS1,61,56,2041,5.35,5.24,3.23
48916,48917,0.54,Ideal,E,VS1,62,56,2041,5.25,5.17,3.23
48915,48916,0.63,Ideal,D,SI1,62.8,57,2041,5.49,5.46,3.44
48913,48914,0.58,Ideal,E,VS1,62.2,55,2041,5.38,5.42,3.36
48912,48913,0.61,Ideal,G,VS1,61.8,56,2041,5.43,5.48,3.37
48911,48912,0.54,Ideal,G,VVS1,61.7,56,2041,5.24,5.26,3.24
48910,48911,0.54,Ideal,G,VVS1,61.9,54,2041,5.23,5.25,3.24
48909,48910,0.54,Ideal,G,VVS1,61.6,55,2041,5.22,5.24,3.22
48908,48909,0.54,Ideal,G,VVS1,61.3,56,2041,5.25,5.27,3.23
48985,48986,0.23,Ideal,F,VVS2,61.4,57,538,3.96,3.99,2.44
48907,48908,0.54,Ideal,E,VS1,62,56,2041,5.26,5.23,3.25
48986,48987,0.36,Ideal,H,SI1,62.3,53,538,4.57,4.61,2.86
48988,48989,0.36,Ideal,H,SI1,61.7,54,538,4.56,4.62,2.83
49055,49056,0.59,Ideal,G,VS2,61.9,56,2057,5.38,5.42,3.34
49051,49052,0.51,Ideal,D,VS2,62.5,56,2056,5.13,5.11,3.2
49047,49048,0.7,Ideal,I,VS2,62.4,56,2056,5.71,5.66,3.55
49046,49047,0.51,Ideal,D,VS2,61.6,57,2056,5.19,5.14,3.18
49043,49044,0.7,Ideal,G,SI2,62.9,56,2056,5.69,5.66,3.57
49038,49039,0.56,Ideal,G,VVS1,62.3,55,2055,5.25,5.31,3.29
49037,49038,0.52,Ideal,G,IF,61.5,56,2055,5.16,5.21,3.19
49035,49036,0.62,Ideal,E,SI1,61.7,54,2054,5.53,5.49,3.4
49034,49035,0.7,Ideal,I,SI1,61.9,58,2054,5.67,5.7,3.52
49033,49034,0.55,Ideal,D,VS1,61.4,57,2054,5.26,5.29,3.24
49032,49033,0.73,Ideal,J,VS2,62.8,55,2054,5.69,5.72,3.58
49031,49032,0.51,Ideal,F,VVS2,60.4,56,2054,5.18,5.22,3.14
49028,49029,0.61,Ideal,H,VS1,60.8,56,2053,5.51,5.47,3.34
49027,49028,0.56,Ideal,D,SI1,61.9,57,2053,5.27,5.3,3.27
49024,49025,0.57,Ideal,F,VS1,61.9,56,2052,5.39,5.3,3.31
49023,49024,0.57,Ideal,F,VS1,62.6,56,2052,5.33,5.27,3.32
49022,49023,0.57,Ideal,H,VVS1,60.9,56,2052,5.38,5.36,3.27
49020,49021,0.71,Ideal,J,VS2,62,56,2052,5.7,5.75,3.55
49018,49019,0.5,Ideal,F,VVS2,62.2,54,2052,5.09,5.11,3.17
49017,49018,0.5,Ideal,F,VVS2,61.6,56,2052,5.08,5.11,3.14
49014,49015,0.5,Ideal,F,VVS2,62,55,2052,5.1,5.12,3.17
49012,49013,0.62,Ideal,H,VVS2,62,56,2052,5.46,5.48,3.39
49008,49009,0.53,Ideal,G,VVS2,62.2,54,2051,5.22,5.17,3.23
49007,49008,0.53,Ideal,G,VVS2,61.4,57,2051,5.26,5.19,3.21
49006,49007,0.53,Ideal,G,VVS2,61.7,56,2051,5.23,5.2,3.22
49005,49006,0.53,Ideal,G,VVS2,60.4,56,2051,5.29,5.24,3.18
48997,48998,0.59,Ideal,I,VVS1,61.2,56,2049,5.42,5.46,3.33
48990,48991,0.72,Ideal,I,VS1,61,57,2048,5.76,5.83,3.56
48989,48990,0.36,Ideal,H,SI1,62.4,53,538,4.58,4.59,2.86
48987,48988,0.36,Ideal,H,SI1,61.6,56,538,4.6,4.62,2.84
48730,48731,0.52,Ideal,G,VVS2,61.7,56,2012,5.16,5.14,3.18
48901,48902,0.54,Ideal,D,VS2,61.8,56,2041,5.25,5.23,3.24
48894,48895,0.54,Ideal,D,VS1,61.4,57,2039,5.21,5.24,3.21
48803,48804,0.51,Ideal,F,VVS2,61.4,56,2025,5.16,5.17,3.17
48802,48803,0.55,Ideal,G,VS1,62.2,54.3,2025,5.24,5.27,3.27
48799,48800,0.59,Ideal,G,VVS2,61,57,2024,5.41,5.44,3.31
48798,48799,0.71,Ideal,H,SI2,61.8,55,2024,5.75,5.7,3.54
48797,48798,0.71,Ideal,G,SI2,62.2,56,2023,5.7,5.74,3.56
48790,48791,0.55,Ideal,G,VVS2,62.5,56,2022,5.22,5.25,3.27
48789,48790,0.55,Ideal,G,VVS2,62,57,2022,5.22,5.26,3.25
48788,48789,0.55,Ideal,G,VVS2,61.9,56,2022,5.23,5.27,3.25
48786,48787,0.53,Ideal,D,SI1,61.5,55,2021,5.19,5.22,3.2
48785,48786,0.53,Ideal,D,SI1,60.4,57,2021,5.28,5.31,3.2
48776,48777,0.55,Ideal,D,VS1,61.5,56,2020,5.28,5.26,3.24
48770,48771,0.53,Ideal,E,VS1,61.6,55.6,2019,5.19,5.24,3.22
48769,48770,0.6,Ideal,D,VS2,60.4,57,2019,5.49,5.53,3.33
48768,48769,0.59,Ideal,G,VS1,62.1,55,2018,5.4,5.35,3.34
48767,48768,0.55,Ideal,D,SI1,60.9,56,2018,5.31,5.34,3.24
48766,48767,0.5,Ideal,F,VVS1,62,58,2018,5.06,5.07,3.14
48760,48761,0.5,Ideal,F,VVS2,62,56,2016,5.08,5.05,3.14
48758,48759,0.56,Ideal,F,VS1,61.7,56,2016,5.33,5.3,3.28
48757,48758,0.56,Ideal,F,VS1,61.7,54,2016,5.32,5.28,3.27
48756,48757,0.56,Ideal,F,VS1,61.7,56,2016,5.32,5.28,3.27
48752,48753,0.5,Ideal,F,VVS2,59.9,58,2016,5.14,5.17,3.09
48751,48752,0.56,Ideal,F,VS1,61.9,55,2016,5.36,5.32,3.3
48750,48751,0.56,Ideal,F,VS1,61.7,54,2016,5.34,5.3,3.28
48749,48750,0.55,Ideal,G,VVS2,60.5,58,2016,5.3,5.34,3.22
48741,48742,0.53,Ideal,G,VVS1,61.3,56,2015,5.22,5.26,3.21
48738,48739,0.63,Ideal,D,VS2,61.5,54,2013,5.54,5.58,3.42
48736,48737,0.78,Ideal,H,SI2,61.9,54,2012,5.89,5.85,3.63
48735,48736,0.78,Ideal,I,VS2,62,56,2012,5.93,5.87,3.66
48733,48734,0.52,Ideal,G,VVS2,62.3,55,2012,5.16,5.12,3.2
48804,48805,0.5,Ideal,F,VVS2,62.2,54,2025,5.07,5.12,3.17
48898,48899,0.63,Ideal,H,VS1,61.2,57,2040,5.5,5.55,3.37
48805,48806,0.5,Ideal,F,VVS2,62,53.6,2025,5.09,5.13,3.18
48807,48808,0.5,Ideal,D,VS1,61.6,57,2025,5.13,5.09,3.15
48893,48894,0.57,Ideal,F,VS1,61.7,55,2039,5.35,5.39,3.31
48892,48893,0.57,Ideal,F,VS1,61.3,56,2039,5.35,5.36,3.28
48891,48892,0.57,Ideal,F,VS1,61.8,55,2039,5.33,5.35,3.3
48890,48891,0.57,Ideal,G,VVS2,61.9,56,2039,5.29,5.3,3.28
48866,48867,0.5,Ideal,E,VS1,61.1,58,2034,5.12,5.08,3.11
48865,48866,0.71,Ideal,J,VS1,61.9,55,2034,5.75,5.69,3.54
48857,48858,0.5,Ideal,D,VS1,62.2,54.4,2033,5.07,5.11,3.16
48856,48857,0.5,Ideal,D,VS1,62.4,53.7,2033,5.08,5.12,3.18
48855,48856,0.5,Ideal,D,VS1,62.3,54.3,2033,5.05,5.12,3.17
48850,48851,0.56,Ideal,E,VS1,61.3,55,2032,5.32,5.29,3.25
48846,48847,0.71,Ideal,G,SI2,61.8,56,2031,5.7,5.72,3.53
48845,48846,0.53,Ideal,H,VS2,61.4,56,2031,5.2,5.23,3.2
48842,48843,0.55,Ideal,E,VS2,62.5,56,2030,5.26,5.23,3.28
48841,48842,0.55,Ideal,D,VS2,62.3,55,2030,5.29,5.24,3.28
48840,48841,0.55,Ideal,D,VS2,61.8,54,2030,5.29,5.26,3.26
48839,48840,0.55,Ideal,D,VS2,61.5,56,2030,5.28,5.25,3.24
48837,48838,0.55,Ideal,D,VS2,61.4,57,2030,5.31,5.27,3.25
48835,48836,0.57,Ideal,E,VS1,61.6,56.9,2030,5.29,5.36,3.28
48834,48835,0.54,Ideal,G,VVS1,62,57,2030,5.25,5.21,3.24
48832,48833,0.53,Ideal,F,VVS2,62.7,56,2030,5.16,6.2,3.25
48831,48832,0.61,Ideal,D,SI1,62,55,2029,5.47,5.44,3.38
48829,48830,0.52,Ideal,G,VVS1,62,55,2029,5.15,5.18,3.2
48822,48823,0.55,Ideal,G,VVS2,61.4,56,2028,5.27,5.28,3.24
48816,48817,0.51,Ideal,G,VVS1,61.4,55,2027,5.15,5.18,3.17
48814,48815,0.56,Ideal,D,VS1,61.7,56,2026,5.33,5.3,3.28
48812,48813,0.55,Ideal,F,VS2,61.4,57,2026,5.26,5.3,3.24
48811,48812,0.76,Ideal,J,VS2,61.7,56,2026,5.85,5.88,3.62
48810,48811,0.76,Ideal,J,VS2,61.8,54,2026,5.87,5.91,3.64
48808,48809,0.56,Ideal,D,VS1,60.4,56,2026,5.36,5.33,3.23
48806,48807,0.75,Ideal,J,VS2,62.3,57,2025,5.84,5.81,3.63
49685,49686,0.56,Ideal,E,VS1,61.9,57,2145,5.31,5.29,3.28
49687,49688,0.71,Ideal,I,VVS2,61.6,56,2145,5.72,5.8,3.56
49690,49691,0.51,Ideal,D,VVS2,62,55,2145,5.13,5.16,3.19
50668,50669,0.31,Ideal,G,VS2,59.6,57,544,4.4,4.43,2.63
50666,50667,0.31,Ideal,G,VS2,61.8,57,544,4.34,4.36,2.69
50662,50663,0.31,Ideal,G,VS2,61.7,55,544,4.35,4.37,2.69
50659,50660,0.31,Ideal,G,VS2,61.4,56,544,4.34,4.36,2.67
50658,50659,0.31,Ideal,H,VS1,62.6,55,544,4.31,4.35,2.71
50653,50654,0.31,Ideal,G,VS2,61.4,57,544,4.33,4.37,2.67
50646,50647,0.31,Ideal,E,SI1,62.7,57,544,4.29,4.32,2.7
50644,50645,0.31,Ideal,G,VS2,61.7,57,544,4.33,4.36,2.68
50643,50644,0.31,Ideal,H,VS1,62.2,57,544,4.34,4.37,2.71
50626,50627,0.3,Ideal,E,SI2,60.9,59,401,4.29,4.32,2.62
50625,50626,0.3,Ideal,E,SI2,62,54,401,4.33,4.35,2.69
50624,50625,0.3,Ideal,E,SI2,62.1,55,401,4.3,4.33,2.68
50623,50624,0.3,Ideal,E,SI2,62.1,54,401,4.32,4.35,2.69
50618,50619,0.31,Ideal,J,VS2,62.1,53.6,400,4.36,4.39,2.72
50617,50618,0.31,Ideal,J,VS2,61.8,54.1,400,4.35,4.38,2.7
50610,50611,0.27,Ideal,H,VS2,60.5,57,397,4.17,4.19,2.53
50608,50609,0.61,Ideal,G,VS2,61.6,55,2286,5.46,5.48,3.37
50607,50608,0.7,Ideal,H,SI2,60.4,58,2285,5.82,5.77,3.5
50606,50607,0.61,Ideal,E,VS1,61.7,55,2285,5.45,5.47,3.37
50601,50602,0.59,Ideal,G,VVS2,62.2,56,2283,5.39,5.35,3.34
50599,50600,0.7,Ideal,E,SI2,62.5,54,2283,5.68,5.71,3.56
50598,50599,0.61,Ideal,F,VS1,61.8,57,2283,5.43,5.47,3.37
50597,50598,0.5,Ideal,F,VVS2,61.8,53,2283,5.13,5.18,3.19
50592,50593,0.65,Ideal,E,VS2,62,56,2282,5.6,5.57,3.46
50585,50586,0.56,Ideal,F,VVS2,62.3,54,2281,5.29,5.34,3.31
50579,50580,0.72,Ideal,J,IF,62,55,2279,5.74,5.77,3.57
50578,50579,0.56,Ideal,G,IF,62,56,2279,5.28,5.33,3.29
50574,50575,0.73,Ideal,H,SI2,62.3,56,2278,5.78,5.72,3.58
50571,50572,0.61,Ideal,E,VS2,62.2,54,2278,5.51,5.49,3.42
50671,50672,0.34,Ideal,D,IF,62.1,57,2287,4.46,4.52,2.79
50570,50571,0.73,Ideal,G,SI1,61.6,57,2278,5.81,5.79,3.57
50672,50673,0.34,Ideal,D,IF,59.8,57,2287,4.57,4.59,2.74
50674,50675,0.7,Ideal,I,SI1,62.8,56,2287,5.64,5.67,3.55
50731,50732,0.72,Ideal,G,SI2,62.3,54,2295,5.76,5.79,3.6
50730,50731,0.72,Ideal,G,SI2,62.6,52,2295,5.74,5.77,3.6
50728,50729,0.7,Ideal,H,SI1,62.2,55,2294,5.67,5.71,3.54
50727,50728,0.7,Ideal,H,SI1,62.5,55,2294,5.69,5.71,3.56
50726,50727,0.7,Ideal,H,SI1,62.6,55,2294,5.65,5.7,3.55
50725,50726,0.7,Ideal,H,SI1,62.5,56,2294,5.64,5.69,3.54
50724,50725,0.59,Ideal,E,VS1,62.3,56,2294,5.4,5.38,3.36
50723,50724,0.55,Ideal,F,VVS2,60.8,56,2294,5.27,5.32,3.22
50722,50723,0.55,Ideal,F,VVS2,61.5,57,2294,5.24,5.27,3.23
50714,50715,0.53,Ideal,G,IF,60.3,56,2293,5.29,5.33,3.2
50713,50714,0.53,Ideal,G,IF,60.6,56,2293,5.27,5.33,3.21
50709,50710,0.56,Ideal,D,VS1,62.5,56,2292,5.26,5.3,3.3
50708,50709,0.77,Ideal,J,VS2,61.9,54,2292,5.89,5.94,3.66
50704,50705,0.71,Ideal,F,SI2,60.7,57,2291,5.78,5.81,3.52
50703,50704,0.53,Ideal,F,VVS2,61.3,56,2291,5.21,5.24,3.2
50702,50703,0.53,Ideal,F,VVS2,61.3,55,2291,5.23,5.27,3.22
50698,50699,0.53,Ideal,F,VVS2,62.2,54,2290,5.22,5.19,3.24
50697,50698,0.53,Ideal,F,VVS2,62.1,56,2290,5.22,5.15,3.22
50696,50697,0.44,Ideal,D,VVS1,61,57,2290,4.91,4.93,3
50695,50696,0.44,Ideal,D,VVS1,60.6,56,2290,4.95,4.99,3.01
50691,50692,0.53,Ideal,F,VS2,61.6,56,2290,5.26,5.23,3.23
50687,50688,0.54,Ideal,G,IF,61.5,55,2289,5.24,5.3,3.23
50686,50687,0.54,Ideal,G,IF,61.2,57,2289,5.26,5.28,3.22
50685,50686,0.74,Ideal,H,SI2,61.4,56,2289,5.78,5.84,3.57
50683,50684,0.7,Ideal,F,SI1,61.3,57,2288,5.72,5.77,3.52
50682,50683,0.76,Ideal,H,SI2,63,56,2288,5.81,5.84,3.67
50681,50682,0.53,Ideal,E,VVS2,62.4,56,2288,5.15,5.17,3.22
50676,50677,0.5,Ideal,G,IF,60.8,54,2287,5.19,5.2,3.16
50675,50676,0.7,Ideal,I,SI1,61,57,2287,5.71,5.74,3.5
50673,50674,0.7,Ideal,I,SI1,62.6,54,2287,5.63,5.71,3.55
50733,50734,0.74,Ideal,F,SI2,60.3,58,2295,5.84,5.82,3.51
50569,50570,0.75,Ideal,E,SI2,62.1,57,2278,5.81,5.85,3.62
50555,50556,0.7,Ideal,G,SI1,62.4,56,2276,5.66,5.69,3.54
50464,50465,0.72,Ideal,E,SI1,59.8,57,2265,5.86,5.91,3.52
50454,50455,0.71,Ideal,G,SI2,61.1,56,2264,5.75,5.77,3.52
50453,50454,0.71,Ideal,G,SI2,61.5,55,2264,5.74,5.78,3.54
50451,50452,0.7,Ideal,F,SI1,59.9,57,2264,5.74,5.82,3.46
50446,50447,0.6,Ideal,D,SI1,61.7,56,2263,5.39,5.44,3.34
50445,50446,0.6,Ideal,D,SI1,61.4,55,2263,5.45,5.47,3.35
50444,50445,0.53,Ideal,E,VVS2,61.9,55,2263,5.19,5.22,3.22
50443,50444,0.58,Ideal,F,VVS2,61.8,56,2263,5.37,5.41,3.33
50432,50433,0.71,Ideal,D,SI2,60.2,57,2262,5.77,5.83,3.49
50431,50432,0.71,Ideal,F,SI1,62.5,57,2262,5.68,5.74,3.57
50428,50429,0.73,Ideal,H,SI2,61.6,57,2260,5.79,5.81,3.57
50427,50428,0.62,Ideal,E,VS2,61.9,57,2260,5.47,5.44,3.38
50426,50427,0.56,Ideal,F,VVS2,62.2,54.3,2260,5.26,5.29,3.28
50422,50423,0.7,Ideal,F,SI2,62,55,2259,5.69,5.73,3.54
50421,50422,0.57,Ideal,G,VVS1,62,55,2259,5.33,5.35,3.31
50420,50421,0.55,Ideal,F,VVS2,60.7,56,2259,5.31,5.34,3.23
50419,50420,0.53,Ideal,F,VVS2,61,56,2259,5.26,5.24,3.2
50416,50417,0.71,Ideal,H,SI2,59.4,57,2258,5.87,5.81,3.47
50412,50413,0.73,Ideal,J,VS2,62,56,2258,5.76,5.79,3.58
50411,50412,0.71,Ideal,E,SI1,61.6,53,2258,5.79,5.73,3.55
